"Branch","Executive Name","Visted Date","Customer Group","Potential Qnty","Mode Of Contact","Item Group","Notes/Remarks","Creation Date","Date of Update"
"Chennai","CHANDRASEKARAN.A","2016-02-03 00:00:00","BALAJI POLYMERS","0","Visit","MONO PROPYLENE GLYCOL IND","Went for new customer will call conform","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-03 00:00:00","NURAY CHEMICALS PVT LTD","0","Visit","TOLUENE","Went for payemnt followup customer will conform us","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-03 00:00:00","MRP AUTORUB PRIVATE LIMITED","0","Visit","PROCESS OIL","Went for PDC followup","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-03 00:00:00","SUN POLYMER AND PLASTICRAFT","0","Visit","METHYL ETHYL KETONE","Went for order followup","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-03 00:00:00","NIMBION ORGANICS","0","Visit","ISO PROPYL ALCOHOL","Went for payemnt followup","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-04 00:00:00","COOKSON INDIA PRIVATE LIMITED","0","Visit","ISO PROPYL ALCOHOL","Met Mr.Sharath Went for order followup customer will conform within 2days","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-04 00:00:00","BEVA SILICONES PVT LTD","0","Visit","VINYL ACETATE MONOMER","Met .ramamurthy regarding order followup","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-04 00:00:00","GRAPHIC SYSTEMS","0","Visit","TOLUENE","Met Mrs.Divya regarding order followup","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-04 00:00:00","MAHA CLASSIC COATINGS","0","Visit","MIX XYLENE SOLVENT","Met Mr.Gunal regarding order followup customer will send PO","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-04 00:00:00","ANABOND GROUP","0","Visit","TOLUENE","Visit with Mr.Chenthil Kumar regarding order followup conformed Toluene,IPA, Acetone & Hexane","2016-03-21",""
"Chennai","CHANDRASEKARAN.A","2016-02-05 00:00:00","SARANSH MARKETING.,","0","Visit","MIX XYLENE SOLVENT","Visit with Mr.Chenthil Kumar Met Mr.Ashok Datta regarding order followup customer will conform later","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-05 00:00:00","SANRISHI FLEXI PACKK PVT LTD","0","Visit","ETHYL ACETATE","Visit with Mr.Chenthil Kumar Met Mr.Rajagoapl regarding order followup customer will send PO later","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-05 00:00:00","BEST PRINTO PACKS","0","Visit","ETHYL ACETATE","Visit with Mr.Chenthil Kumar Went for new customer followup contact person not avialble","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","EUROMAC SPECIALITY COATINGS","0","Visit","MIX XYLENE","Went for PDC followup colected","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","NOROO BEE CHEMICALS INDIA PVT LTD","0","Visit","THINNER","Went for order followup conformed N1 thinner'","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","HI TECH BITUMEN PRODUCTS","0","Visit","LOW AROMATIC WHITE SPIRIT","Went for new customer followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","PM INDUSTRIES","0","Visit","PHENOL","Wnet for payemnt followup collected","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","SANKAR SEALING SYSTEMS PVT LTD","0","Visit","METHYL ETHYL KETONE","Went for payemnt followup  colollected'","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-06 00:00:00","FAABER PAINTS PVT. LTD., - CHENNAI","0","Visit","TOLUENE","Went for order followup conformed BA & BC","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","SRI MAHALAKSHMI CHEMICALS","0","Visit","STYRENE MONOMER","Visit with Mr.Manikandan Went for customer intro","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","EAU CHEMICAL (MFG) PVT.LTD.","0","Visit","ACETIC ACID","Visit with Mr.Manikandan Went for customer intro","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","KANISSHKA FLORA CHEM INDIA","0","Visit","MONO PROPYLENE GLYCOL","Visit with Mr.Manikandan Went for customer intro","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","CHEMECOAT PAINTS","0","Visit","ISO PROPYL ALCOHOL","Visit with Mr.Manikandan Went for customer intro","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","SARANSH MARKETING.,","0","Visit","TOLUENE","Visit with Mr.Senthil,Mr.Kalyan & Ramamurthy met mr.Ashok Data regarding shortage issue","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-08 00:00:00","MAHATHA PETROLEUM PVT. LIMTED","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit with Mr.Manikandan Went for customer intro","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-09 00:00:00","MRP AUTORUB PRIVATE LIMITED","0","Visit","PROCESS OIL","Went for PDC followup customer will release tomorrow","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-09 00:00:00","NIMBION ORGANICS","0","Visit","ISO PROPYL ALCOHOL","Went for payemnt followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-09 00:00:00","SANRISHI FLEXI PACKK PVT LTD","0","Visit","ETHYL ACETATE","Went for payment followup waited long time customer will give PDC","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","ASIAN COLOR SYSTEMS GROUP","0","Visit","ISO PROPYL ALCOHOL","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","RKP POLYBAGS PRIVATE LIMITED","0","Visit","ETHYL ACETATE","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","QUALITIE PRINT PACKS","0","Visit","PRINTING INK","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","AMITY POLYMERS","0","Visit","PROCESS OIL","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","SANRISHI FLEXI PACKK PVT LTD","0","Visit","ETHYL ACETATE","Visit with Mr.Senthil Went for payemnt followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","MUTHU PACKAGING","0","Visit","ETHYL ACETATE","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-10 00:00:00","STAR INDUSTRIES","0","Visit","MIX XYLENE SOLVENT","Visit with Mr.Senthil Went for order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","FAABER PAINTS PVT. LTD., - CHENNAI","0","Visit","TOLUENE","Met Mr.Sethil regarding PDC followup collected","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","P.R PRINTING & PACKAGING INDUSTRIES","0","Visit","TOLUENE","Met Mr.Raghuraman regarding new customer followup customer will release next month","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","NIMBION ORGANICS","0","Visit","ISO PROPYL ALCOHOL","Met Mr.Mahadevan regarding payemnt followup","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","NASSA POLYMERS","0","Visit","PROCESS OIL","Met Mr.Vijayakumar regarding order followup customer will conform","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","MRP AUTORUB PRIVATE LIMITED","0","Visit","TOLUENE","Met Mr.Chandrasekar regarding order followup customer will conformed 5brl Toluene & 710 Oil","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","EUROMAC SPECIALITY COATINGS","0","Visit","MIX XYLENE SOLVENT","Met Mr.Kandeepan regarding PDC followup customer will conform tomorrow","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-11 00:00:00","NOROO BEE CHEMICALS INDIA PVT LTD","0","Visit","ETHYL ACETATE","Met Mr.Unni regarding order followup customer will conform","2016-02-11",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","ANABOND GROUP","0","Visit","TOLUENE","Visit with Mr.Manikandan Met Mr.Senthil regarding payemnt followup customer has sent 6.9lakhs payemnt customer has need scan copy invoice customer need clear toluene tanker issue","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","ANABOND DARIEN PRIVATE LIMITED","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit with Mr.Manikandan Met mr.Vigesh regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","CORI ENGINEERS PRIVATE LTD","0","Visit","TOLUENE","Visit with Mr.Manikandan Met mr.Ravi regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","GERMAN POLYMERS AND COATINGS PVT. LTD.,","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit with Mr.Manikandan Met mr.saranyaregarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","ATLAS INSULATIONS","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit with Mr.Manikandan Met mr.Jayaprkash regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","SUSUN INDUSTRIES","0","Visit","ACETIC ACID","Visit with Mr.Manikandan Met mrs.Jaya regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","CIJ JETINKS INDUSTRY","0","Visit","METHYL ETHYL KETONE","Visit with Mr.Manikandan Met mr.Jayaraman regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","THIN CHEMIE FORMULATIONS.,","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit with Mr.Manikandan Met mr.Narasimman regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-12 00:00:00","SYMRISE PRIVATE LIMITED","0","Visit","MONO PROPYLENE GLYCOL","Visit with Mr.Manikandan Met mr.Joyson regarding customer intro","2016-02-13",""
"Chennai","CHANDRASEKARAN.A","2016-02-15 00:00:00","EXCEL GLASS FIBRE INDUSTRIES (P) LTD","0","Visit","TOLUENE","Visit with Mr.Manikandan Met mr.Sriram regarding customer intro","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-15 00:00:00","GRAPHIC SYSTEMS","0","Visit","TOLUENE","Visit with Mr.Manikandan Met mr.Rishiregarding customer intro","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-15 00:00:00","STANDARD COLOUR CO (P) LTD","0","Visit","CYCLOHEXANONE","Visit with Mr.Manikandan Met mr.Ameer regarding customer intro","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-15 00:00:00","SPRINGFEEL POLYURETHANE FOAMS PVT.LTD.,","0","Visit","TOLUENE DIISOCYANATE","Visit with Mr.Manikandan Met mr.Krishnan regarding customer intro","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-15 00:00:00","KANISSHKA FLORA CHEM INDIA","0","Visit","TOLUENE","Visit with Mr.Manikandan Met mr.Senthil regarding customer intro","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","TRIMURTI CHEMICALS","0","Visit","CAUSTIC SODA FLAKES","Went forpayemnt will call conform","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","R.S.INDUSTRIES,","0","Visit","SOLVENT C9","Went for order followup customer will conform tomorrow","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","PM INDUSTRIES","0","Visit","PHENOL","Went for order ffollowup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","MRP AUTORUB PRIVATE LIMITED","0","Visit","PROCESS OIL","Went for PDC followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","BALAJI POLYMERS","0","Visit","MEG","Went for new customer followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","FAABER PAINTS PVT. LTD., - CHENNAI","0","Visit","TOLUENE","Went for PDC followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-16 00:00:00","NOROO BEE CHEMICALS INDIA PVT LTD","0","Visit","THINNER","Went for order followup customer will conform us","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","PREMIUM COATINGS & CHEMICALS PVT.LTD.,","0","Visit","MIX XYLENE","Met Mr.rajendran regarding order followup","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","DEVI POLYMERS PRIVATE LTD","0","Visit","ACETONE","Met Mr.Rajaram regardng order followup customer will confoprm","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","ZEN PAINTS & CHEMICALS","0","Visit","LOW AROMATIC WHITE SPIRIT","Went for PDC followup customer will release tomorrow","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","PEARL PATCH","0","Visit","DEG","Met MR.venugopal regarding payemnt followup","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","DEV POLYMERS","0","Visit","EPOXY RESIN","Met Mr.Sugadev regarding payment followup customer will conform","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","COOKSON INDIA PRIVATE LIMITED","0","Visit","ISO PROPYL ALCOHOL","Met Mr.sharath regarding order followup customer getting price 57++","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","BEST PRINTO PACKS","0","Visit","TOLUENE","Went for new customer followup","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-17 00:00:00","GOLDEN LAMINATION","0","Visit","ETHYL ACETATE","Went for order ffollowup","2016-02-17",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","CHAKRA ENTERPRISES INDIA","0","Visit","MEG","Visit With Mr.Sathish Met Mr.Pream regarding order followup conformed","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","VENBIOTECH PRIVATE LIMITED","0","Visit","ETHYL ACETATE","Visit With Mr.Chenthil Met Mr.Venugopal regarding order followup offer given EA 60 E1 Sales","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","LEVIKA CHEM FUSION","0","Visit","METHYL ETHYL KETONE","Visit With Mr.Sathish Went for new customer followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","ZEN PAINTS & CHEMICALS","0","Visit","LOW AROMATIC WHITE SPIRIT","Visit With Mr.Sathish Went for PDC followup customer will conform","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","WYNNS MEKUBA INDIA PVT LTD.","0","Visit","EXXSOL D40","Visit With Mr.Sathish Met Mr.madukar regarding order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-18 00:00:00","QUALITIE PRINT PACKS","0","Visit","ETHYL ACETATE","Visit With Mr.Sathish Met Mr.Nandakumar regarding order followup","2016-03-22",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","HI-TECH BITUMEN PRODUCTS PVT LTD","0","Visit","LOW AROMATIC WHITE SPIRIT","Went for New customer folloup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","PM INDUSTRIES","0","Visit","FORMIC ACID","Met Mr.Raja regarding order followup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","NOROO BEE CHEMICALS INDIA PVT LTD","0","Visit","THINNER","Met Mr.Unni regarding order followup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","DIFFERENT HAIR PVT LTD.","0","Visit","HYDROGEN PEROXIDE","Met Mr.Ganesan regarding order followup customer need 35% H2O2","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","SUN POLYMERS AND PLASTICRAFT","0","Visit","METHYL ETHYL KETONE","Went for EUC followup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","METRITE LUBES & SPECIALITIES PVT LTD","0","Visit","LOW AROMATIC WHITE SPIRIT","Met Mr.Siva regardingEUC followup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","SIVAPRIYA EXIM PVT LTD","0","Visit","METHYL ETHYL KETONE","Met Mr.siva regarding EUC and order followup colected and conformed 2brls toluene","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","FAABER PAINTS PVT. LTD., - CHENNAI","0","Visit","TOLUENE","Met Mr.Senthil regarding EUC followup collected","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-19 00:00:00","TRIMURTI CHEMICALS","0","Visit","DEG","Went for payment followup","2016-02-19",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","KWIK PATCH LIMITED - ATHIPET","0","Visit","HEXANE","Met Mr.venkatesh regarding order followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","METRO COLOUR SYSTEMS","0","Visit","ISO PROPYL ALCOHOL","Met Mr.Viji regarding PDC followup collected","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","PREMIUM COATINGS & CHEMICALS PVT.LTD.,","0","Visit","LOW AROMATIC WHITE SPIRIT","Met Mr..Rajendran regarding order & EUC followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","GUARDIAN ANTI CORROSIVES PRIVATE LIMITED","0","Visit","PHOSPHORIC ACID","Met Meenashisundarm regarding order followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","WYNNS MEKUBA INDIA PVT LTD.","0","Visit","EXXSOL D40","Met Mr.madukar regarding EUC followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","DEVI POLYMERS PRIVATE LTD","0","Visit","ACETONE","Met Mr.Rajaram regarding order followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","ASIAN COLOR SYSTEMS GROUP","0","Visit","ISO PROPYL ALCOHOL","Met Mr.Paulmani regarding order followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-20 00:00:00","UNIVERSAL PRINTING INKS","0","Visit","CYCLOHEXANONE","Met Mr.Srinivasan regarding order followup","2016-02-20",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","SHREE PSNA POLYMERS MADRAS (P) LTD","0","Visit","TOLUENE","Went for order followup contact person not avilable","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","TRIMURTI CHEMICALS","0","Visit","CAUSTIC SODA FLAKES","Went for order followup","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","FAABER PAINTS PVT. LTD., - CHENNAI","0","Visit","MIX XYLENE SOLVENT","Went for Ink order followup","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","NOROO BEE CHEMICALS INDIA PVT LTD","0","Visit","ETHYL ACETATE","Went for order followup","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","TAESUNG AUTOIND PVT. LTD","0","Visit","FORMALDEHYDE","Went for order followup","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-22 00:00:00","EUROMAC SPECIALITY COATINGS","0","Visit","MIX XYLENE","Went for payemnt followup","2016-03-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","SARANSH MARKETING.,","0","Visit","MIX XYLENE","Went to Godwon for shortage issue","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","WYNNS MEKUBA INDIA PVT LTD.","0","Visit","EXXSOL D40","visit with Mr.Senthil Met Mr.Madukar regarding EUC followup","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","SANKO JOINTING PVT. LTD.","0","Visit","DEG","visit with Mr.Senthil regarding payemnt followup customer will release","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","CHAKRA ENTERPRISES INDIA","0","Visit","MEG","visit with Mr.Senthil Met Mr.Kannan & Mr.Pream regarding order followup conformed 8mt MEG 63++","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","QUALITIE PRINT PACKS","0","Visit","ETHYL ACETATE","visit with Mr.Senthil Went for order followup","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","SANKAR SEALING SYSTEMS (P) LTD","0","Visit","TOLUENE","visit with Mr.Senthil regarding payemnt followup customer will release on friday colleceted EUC","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-24 00:00:00","RKP POLYBAGS PRIVATE LIMITED","0","Visit","ETHYL ACETATE","visit with Mr.Senthil Met Mr.Prabhakaran regarding order followup customer will conforme us","2016-02-24",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","JOTHI COLOURS","0","Visit","CYCLOHEXANONE","Went for Re-entry customer followup","2016-02-25",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","PRIME PROCESS","0","Visit","MIX XYLENE","went for new customer followup","2016-02-25",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","STANSON RUBBER PRODUCTS","0","Visit","TOLUENE","Went for payemnt followup collected 0.29laks","2016-02-25",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","DEVI POLYMERS PRIVATE LTD","0","Visit","ACETONE","Went for re-entry customer followup","2016-02-25",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","SANRISHI FLEXI PACK PVT LTD","0","Visit","ETHYL ACETATE","Went for payemnt followup customer will release next week","2016-02-25",""
"Chennai","CHANDRASEKARAN.A","2016-02-25 00:00:00","MUTHU PACKAGING","0","Visit","ETHYL ACETATE","Went for payemnt followup customer has done RTGs","2016-02-25",""
